,index,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
1185,0,351A TAMPINES STREET 33 MULTI STOREY CAR PARK SINGAPORE 521351,351A,MULTI STOREY CAR PARK,1.35228455951132,103.962816889914,103.962816889914,521351,TAMPINES STREET 33,MULTI STOREY CAR PARK,42411.7103276055,37154.6561953034,351 Tampines Street 33
1186,1,351 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520351,351,HDB-TAMPINES,1.35281545076784,103.96291319475,103.96291319475,520351,TAMPINES STREET 33,HDB-TAMPINES,42422.4248608943,37213.3601627555,351 Tampines Street 33
1187,2,351 TAMPINES STREET 33 SAINT LUKE'S ELDERCARE CHANGKAT CENTRE SINGAPORE 520351,351,SAINT LUKE'S ELDERCARE CHANGKAT CENTRE,1.3529567890058,103.963067447216,103.963067447216,520351,TAMPINES STREET 33,SAINT LUKE'S ELDERCARE CHANGKAT CENTRE,42439.5906214263,37228.9895809703,351 Tampines Street 33
1188,0,135 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650135,135,HDB-BUKIT BATOK,1.35125231918219,103.744795017835,103.744795017835,650135,BUKIT BATOK WEST AVENUE 6,HDB-BUKIT BATOK,18148.320335641,37040.3115922269,135 Bukit Batok West Avenue 6
1189,0,614 SENJA ROAD HDB-BUKIT PANJANG SINGAPORE 670614,614,HDB-BUKIT PANJANG,1.38454850292015,103.760865902822,103.760865902822,670614,SENJA ROAD,HDB-BUKIT PANJANG,19936.9418480531,40721.9777685478,614 Senja Road
1190,0,441A FERNVALE ROAD FERNVALE VISTA SINGAPORE 791441,441A,FERNVALE VISTA,1.39109783626623,103.875166223525,103.875166223525,791441,FERNVALE ROAD,FERNVALE VISTA,32657.0951486851,41446.0878536795,441A Fernvale Road
1191,0,117C RIVERVALE DRIVE RIVERVALE EDGE SINGAPORE 543117,117C,RIVERVALE EDGE,1.38335262478274,103.903221409585,103.903221409585,543117,RIVERVALE DRIVE,RIVERVALE EDGE,35779.2966916899,40589.7349197324,117C Rivervale Drive
1192,0,275B COMPASSVALE LINK ASPELLA SINGAPORE 542275,275B,ASPELLA,1.38333897024772,103.894522123516,103.894522123516,542275,COMPASSVALE LINK,ASPELLA,34811.1763524096,40588.1983352713,275B Compassvale Link
1193,0,780D WOODLANDS CRESCENT WOODLANDS DEW SINGAPORE 734780,780D,WOODLANDS DEW,1.44811996098033,103.801945841636,103.801945841636,734780,WOODLANDS CRESCENT,WOODLANDS DEW,24508.7106984739,47751.2897845656,780D Woodlands Crescent
1194,1,780D WOODLANDS CRESCENT PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG 780D (CC) SINGAPORE 734780,780D,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG 780D (CC),1.44811995933798,103.801945845172,103.801945845172,734780,WOODLANDS CRESCENT,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG 780D (CC),24508.7110919568,47751.2896029577,780D Woodlands Crescent
1195,0,671A WOODLANDS DRIVE 71 MULTI STOREY CAR PARK SINGAPORE 731671,671A,MULTI STOREY CAR PARK,1.43950369848588,103.79929209749,103.79929209749,731671,WOODLANDS DRIVE 71,MULTI STOREY CAR PARK,24213.3766588059,46798.5508173742,671 Woodlands Drive 71
1196,1,671 WOODLANDS DRIVE 71 HDB-WOODLANDS SINGAPORE 730671,671,HDB-WOODLANDS,1.43905964105022,103.798774829516,103.798774829516,730671,WOODLANDS DRIVE 71,HDB-WOODLANDS,24155.81194799,46749.4500336517,671 Woodlands Drive 71
1197,0,414A FERNVALE LINK FERNVALE RIVERBOW SINGAPORE 791414,414A,FERNVALE RIVERBOW,1.38958310807085,103.87947708432,103.87947708432,791414,FERNVALE LINK,FERNVALE RIVERBOW,33136.8409047913,41278.6057772338,414A Fernvale Link
1198,0,439 ANG MO KIO AVENUE 10 HDB-ANG MO KIO SINGAPORE 560439,439,HDB-ANG MO KIO,1.36629197864805,103.85349630883,103.85349630883,560439,ANG MO KIO AVENUE 10,HDB-ANG MO KIO,30245.5403403122,38703.1503213197,439 Ang Mo Kio Avenue 10
1199,0,4010 ANG MO KIO AVENUE 10 TECHPLACE I SINGAPORE 569626,4010,TECHPLACE I,1.36060334385318,103.857665307591,103.857665307591,569626,ANG MO KIO AVENUE 10,TECHPLACE I,30709.5064884681,38074.1343108155,401 Ang Mo Kio Avenue 10
1200,1,401 ANG MO KIO AVENUE 10 HDB-ANG MO KIO SINGAPORE 560401,401,HDB-ANG MO KIO,1.36101765642808,103.855387562453,103.855387562453,560401,ANG MO KIO AVENUE 10,HDB-ANG MO KIO,30456.0196312964,38119.944450153,401 Ang Mo Kio Avenue 10
1201,2,4012 ANG MO KIO AVENUE 10 TECHPLACE I SINGAPORE 569628,4012,TECHPLACE I,1.36097350349366,103.8567264638,103.8567264638,569628,ANG MO KIO AVENUE 10,TECHPLACE I,30605.0237393124,38115.063646974,401 Ang Mo Kio Avenue 10
1202,3,4011 ANG MO KIO AVENUE 10 TECHPLACE I SINGAPORE 569627,4011,TECHPLACE I,1.36056534565138,103.856728099624,103.856728099624,569627,ANG MO KIO AVENUE 10,TECHPLACE I,30605.2062249856,38069.9316315446,401 Ang Mo Kio Avenue 10
1203,4,4011 ANG MO KIO AVENUE 10 FOOD CENTRE SINGAPORE 569627,4011,FOOD CENTRE,1.36054367053414,103.856853331171,103.856853331171,569627,ANG MO KIO AVENUE 10,FOOD CENTRE,30619.1430575524,38067.5350428615,401 Ang Mo Kio Avenue 10
1204,0,641 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530641,641,HDB-HOUGANG,1.37127600641451,103.880058705708,103.880058705708,530641,HOUGANG AVENUE 8,HDB-HOUGANG,33201.6075796511,39254.3000670951,641 Hougang Avenue 8
1205,0,620 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650620,620,HDB-BUKIT BATOK,1.3497053662183,103.748403180472,103.748403180472,650620,BUKIT BATOK CENTRAL,HDB-BUKIT BATOK,18549.8627022184,36869.2429110501,620 Bukit Batok Central
1206,0,649 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560649,649,ANG MO KIO 61,1.37776263842077,103.843782193293,103.843782193293,560649,ANG MO KIO AVENUE 5,ANG MO KIO 61,29164.4697531597,39971.5106561426,649 Ang Mo Kio Avenue 5
1207,0,30 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440030,30,MARINE CRESCENT VILLE,1.30422279476768,103.911164021354,103.911164021354,440030,MARINE CRESCENT,MARINE CRESCENT VILLE,36663.4876956221,31839.9823249932,30 Marine Crescent
1208,0,121A BEDOK NORTH ROAD HDB-BEDOK SINGAPORE 461121,121A,HDB-BEDOK,1.32972899579619,103.938081273394,103.938081273394,461121,BEDOK NORTH ROAD,HDB-BEDOK,39659.0167581965,34660.4403709024,121 Bedok North Road
1209,1,121 BEDOK NORTH ROAD HDB-BEDOK SINGAPORE 460121,121,HDB-BEDOK,1.32964201790707,103.938821071117,103.938821071117,460121,BEDOK NORTH ROAD,HDB-BEDOK,39741.3491849931,34650.8262906987,121 Bedok North Road
1210,2,121 BEDOK NORTH ROAD PEACEHAVEN BEDOK MULTI-SERVICE CENTRE SINGAPORE 460121,121,PEACEHAVEN BEDOK MULTI-SERVICE CENTRE,1.32963798330185,103.93882252492,103.93882252492,460121,BEDOK NORTH ROAD,PEACEHAVEN BEDOK MULTI-SERVICE CENTRE,39741.510997636,34650.3801708873,121 Bedok North Road
1211,0,293 TAMPINES STREET 22 HDB-TAMPINES SINGAPORE 520293,293,HDB-TAMPINES,1.35039108059227,103.954901592901,103.954901592901,520293,TAMPINES STREET 22,HDB-TAMPINES,41530.8356050409,36945.2389473319,293 Tampines Street 22
1212,0,150 SIMEI STREET 1 HDB-TAMPINES SINGAPORE 520150,150,HDB-TAMPINES,1.34619670586161,103.957105266447,103.957105266447,520150,SIMEI STREET 1,HDB-TAMPINES,41776.1038873985,36481.4577062875,150 Simei Street 1
1213,0,894 TAMPINES STREET 81 TAMPINES GROVE SINGAPORE 520894,894,TAMPINES GROVE,1.34860420057259,103.931922138374,103.931922138374,520894,TAMPINES STREET 81,TAMPINES GROVE,38973.4833696526,36747.5387990717,894 Tampines Street 81
1214,1,894A TAMPINES STREET 81 TAMPINES GROVE SINGAPORE 521894,894A,TAMPINES GROVE,1.34801389150922,103.931916653887,103.931916653887,521894,TAMPINES STREET 81,TAMPINES GROVE,38972.8756490765,36682.2653170936,894 Tampines Street 81
1215,0,552A CHOA CHU KANG STREET 52 MULTI STOREY CAR PARK SINGAPORE 681552,552A,MULTI STOREY CAR PARK,1.39406509504873,103.742208414075,103.742208414075,681552,CHOA CHU KANG STREET 52,MULTI STOREY CAR PARK,17860.6404636952,41774.3472244274,552 Choa Chu Kang Street 52
1216,1,552 CHOA CHU KANG STREET 52 HDB-CHOA CHU KANG SINGAPORE 680552,552,HDB-CHOA CHU KANG,1.39461061740803,103.742663804267,103.742663804267,680552,CHOA CHU KANG STREET 52,HDB-CHOA CHU KANG,17911.321750722,41834.666442832,552 Choa Chu Kang Street 52
1217,0,228 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600228,228,HDB-JURONG EAST,1.34257472073049,103.736290436718,103.736290436718,600228,JURONG EAST STREET 21,HDB-JURONG EAST,17201.8167547015,36080.8218658213,228 Jurong East Street 21
1218,0,610 ANG MO KIO AVENUE 4 YIO CHU KANG GREEN SINGAPORE 560610,610,YIO CHU KANG GREEN,1.37939470957041,103.839157231326,103.839157231326,560610,ANG MO KIO AVENUE 4,YIO CHU KANG GREEN,28649.768743644,40151.9750340227,610 Ang Mo Kio Avenue 4
1219,1,610 ANG MO KIO AVENUE 4 THE SALVATION ARMY ANG MO KIO CHILD CARE CENTRE SINGAPORE 560610,610,THE SALVATION ARMY ANG MO KIO CHILD CARE CENTRE,1.37939470300082,103.839157232686,103.839157232686,560610,ANG MO KIO AVENUE 4,THE SALVATION ARMY ANG MO KIO CHILD CARE CENTRE,28649.7688949845,40151.9743075911,610 Ang Mo Kio Avenue 4
1220,0,18A HOLLAND DRIVE BUONA VISTA COURT SINGAPORE 272018,18A,BUONA VISTA COURT,1.31105861060209,103.791886571185,103.791886571185,272018,HOLLAND DRIVE,BUONA VISTA COURT,23389.0089020969,32595.7559294999,18A Holland Drive
1221,1,18A HOLLAND DRIVE MY FIRST SKOOL SINGAPORE 272018,18A,MY FIRST SKOOL,1.31105861114963,103.791886575536,103.791886575536,272018,HOLLAND DRIVE,MY FIRST SKOOL,23389.0093863825,32595.7559900358,18A Holland Drive
1222,0,70 BEDOK SOUTH ROAD SIGLAP LUCKY VALLEY SINGAPORE 460070,70,SIGLAP LUCKY VALLEY,1.3199694354831,103.94281863033,103.94281863033,460070,BEDOK SOUTH ROAD,SIGLAP LUCKY VALLEY,40186.2844594603,33581.2991558369,70 Bedok South Road
1223,0,221 PASIR RIS STREET 21 HDB-PASIR RIS SINGAPORE 510221,221,HDB-PASIR RIS,1.37019473534466,103.961614666613,103.961614666613,510221,PASIR RIS STREET 21,HDB-PASIR RIS,42277.8107909684,39135.0700298398,221 Pasir Ris Street 21
1224,1,221 PASIR RIS STREET 21 HDB PUBLIC SHELTERS SINGAPORE 510221,221,HDB PUBLIC SHELTERS,1.37020193258524,103.961614642518,103.961614642518,510221,PASIR RIS STREET 21,HDB PUBLIC SHELTERS,42277.8080668498,39135.8658659365,221 Pasir Ris Street 21
1225,0,728 TAMPINES STREET 71 TAMPINES COURTVIEW SINGAPORE 520728,728,TAMPINES COURTVIEW,1.3562257226532,103.934838867632,103.934838867632,520728,TAMPINES STREET 71,TAMPINES COURTVIEW,39298.0481092366,37590.3024677094,728 Tampines Street 71
1226,0,22A SAINT GEORGE'S ROAD SINGAPORE 323022,22A,NIL,1.32561914042952,103.862449946421,103.862449946421,323022,SAINT GEORGE'S ROAD,22A SAINT GEORGE'S ROAD SINGAPORE 323022,31242.0270166978,34205.7654040996,22 Saint George's Road
1227,1,22 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 321022,22,SAINT GEORGE'S EAST GARDENS,1.32520475650312,103.862445341683,103.862445341683,321022,SAINT GEORGE'S ROAD,SAINT GEORGE'S EAST GARDENS,31241.515094289,34159.9449433815,22 Saint George's Road
1228,0,424B YISHUN AVENUE 11 ORCHID SPRING @ YISHUN SINGAPORE 762424,424B,ORCHID SPRING @ YISHUN,1.42324554532361,103.84854187629,103.84854187629,762424,YISHUN AVENUE 11,ORCHID SPRING @ YISHUN,29694.1304714841,45000.7833493929,424B Yishun Avenue 11
1229,0,498A TAMPINES STREET 45 HDB-TAMPINES SINGAPORE 520498,498A,HDB-TAMPINES,1.36154056659105,103.958057419898,103.958057419898,520498,TAMPINES STREET 45,HDB-TAMPINES,41881.9810522969,38178.112946704,498A Tampines Street 45
1230,1,498A TAMPINES STREET 45 HDB PUBLIC SHELTERS SINGAPORE 520498,498A,HDB PUBLIC SHELTERS,1.36154034132622,103.958104412712,103.958104412712,520498,TAMPINES STREET 45,HDB PUBLIC SHELTERS,41887.2108150593,38178.0883085653,498A Tampines Street 45
1231,0,592B MONTREAL LINK MONTREAL VILLE SINGAPORE 752592,592B,MONTREAL VILLE,1.45066388771141,103.827601887037,103.827601887037,752592,MONTREAL LINK,MONTREAL VILLE,27363.8234367144,48032.5610768553,592B Montreal Link
1232,0,501A WELLINGTON CIRCLE MONTREAL SPRING SINGAPORE 751501,501A,MONTREAL SPRING,1.45176919565751,103.820781714095,103.820781714095,751501,WELLINGTON CIRCLE,MONTREAL SPRING,26604.8476308696,48154.7835583221,501A Wellington Circle
1233,0,213 BOON LAY PLACE BOON LAY PLACE SINGAPORE 640213,213,BOON LAY PLACE,1.34945934187378,103.712840315508,103.712840315508,640213,BOON LAY PLACE,BOON LAY PLACE,14592.1059017001,36842.2058529854,213 Boon Lay Place
1234,0,8 HOLLAND AVENUE HDB-QUEENSTOWN SINGAPORE 271008,8,HDB-QUEENSTOWN,1.30651406379177,103.794222994827,103.794222994827,271008,HOLLAND AVENUE,HDB-QUEENSTOWN,23649.0229894206,32093.2390244175,8 Holland Avenue
1235,1,8 HOLLAND AVENUE DAYSTAR CHILD DEVELOPMENT CENTRE SINGAPORE 271008,8,DAYSTAR CHILD DEVELOPMENT CENTRE,1.3064944178841,103.794216834691,103.794216834691,271008,HOLLAND AVENUE,DAYSTAR CHILD DEVELOPMENT CENTRE,23648.3373893212,32091.0666912254,8 Holland Avenue
1236,0,578 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560578,578,CHENG SAN COURT,1.37179067644706,103.854961173992,103.854961173992,560578,ANG MO KIO AVENUE 10,CHENG SAN COURT,30408.5568600477,39311.1697947346,578 Ang Mo Kio Avenue 10
1237,0,443D FAJAR ROAD FAJAR HILLS SINGAPORE 674443,443D,FAJAR HILLS,1.38061381455695,103.770645093029,103.770645093029,674443,FAJAR ROAD,FAJAR HILLS,21025.2298964577,40286.8686317801,443D Fajar Road
1238,0,484 SEGAR ROAD SEGAR GARDENS SINGAPORE 670484,484,SEGAR GARDENS,1.38840059034961,103.771882173939,103.771882173939,670484,SEGAR ROAD,SEGAR GARDENS,21162.9237972659,41147.8876780979,484 Segar Road
1239,0,577 WOODLANDS DRIVE 16 HDB-WOODLANDS SINGAPORE 730577,577,HDB-WOODLANDS,1.43096196421544,103.796544744793,103.796544744793,730577,WOODLANDS DRIVE 16,HDB-WOODLANDS,23907.6233802972,45854.053337859,577 Woodlands Drive 16
1240,0,415 SEMBAWANG DRIVE HDB-SEMBAWANG SINGAPORE 750415,415,HDB-SEMBAWANG,1.45162631706754,103.81857298042,103.81857298042,750415,SEMBAWANG DRIVE,HDB-SEMBAWANG,26359.0508089798,48138.9862436,415 Sembawang Drive
1241,1,415A SEMBAWANG DRIVE SINGAPORE 751415,415A,NIL,1.45188168476077,103.818665235954,103.818665235954,751415,SEMBAWANG DRIVE,415A SEMBAWANG DRIVE SINGAPORE 751415,26369.3175577173,48167.2234574854,415 Sembawang Drive
1242,0,580 HOUGANG AVENUE 4 HDB-HOUGANG SINGAPORE 530580,580,HDB-HOUGANG,1.3789522461524,103.886776999855,103.886776999855,530580,HOUGANG AVENUE 4,HDB-HOUGANG,33949.2532014176,40103.11563747,580 Hougang Avenue 4
1243,1,580 HOUGANG AVENUE 4 HDB PUBLIC SHELTERS SINGAPORE 530580,580,HDB PUBLIC SHELTERS,1.37890257040899,103.886829986442,103.886829986442,530580,HOUGANG AVENUE 4,HDB PUBLIC SHELTERS,33955.1500705412,40097.6228761971,580 Hougang Avenue 4
1244,0,166 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760166,166,HDB-YISHUN,1.43628386057841,103.831606580876,103.831606580876,760166,YISHUN RING ROAD,HDB-YISHUN,27809.4807841966,46442.4891231302,166 Yishun Ring Road
1245,0,302 SERANGOON AVENUE 2 CHUAN VILLAGE SINGAPORE 550302,302,CHUAN VILLAGE,1.35318021089481,103.867119538611,103.867119538611,550302,SERANGOON AVENUE 2,CHUAN VILLAGE,31761.6635236398,37253.3346650992,302 Serangoon Avenue 2
1246,0,672A JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 641672,672A,HDB-JURONG WEST,1.34372474655063,103.700939148875,103.700939148875,641672,JURONG WEST STREET 65,HDB-JURONG WEST,13267.601393076,36208.1707448866,672A Jurong West Street 65
1247,0,446 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640446,446,HDB-JURONG WEST,1.35221571310534,103.719555604477,103.719555604477,640446,JURONG WEST STREET 42,HDB-JURONG WEST,15339.458347776,37146.9559294414,446 Jurong West Street 42
